X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
11.639324	1.601426e-05	8.997954e-06	3.092149e-06	6.876353e-06	
11.640325	1.596279e-05	9.007799e-06	2.978321e-06	6.997765e-06	
11.641326	1.593629e-05	9.016078e-06	2.869619e-06	7.119127e-06	
11.642326	1.593402e-05	9.022787e-06	2.766862e-06	7.240187e-06	
11.643327	1.595527e-05	9.027923e-06	2.670867e-06	7.360694e-06	
11.644328	1.599932e-05	9.031481e-06	2.582451e-06	7.480396e-06	
11.645329	1.606545e-05	9.033459e-06	2.502430e-06	7.599044e-06	
11.646330	1.615293e-05	9.033853e-06	2.431623e-06	7.716385e-06	
11.647331	1.626104e-05	9.032658e-06	2.370846e-06	7.832167e-06	
11.648332	1.638905e-05	9.029870e-06	2.320917e-06	7.946141e-06	
11.649333	1.653626e-05	9.025487e-06	2.282652e-06	8.058055e-06	
11.650334	1.670192e-05	9.019505e-06	2.256868e-06	8.167657e-06	
11.651335	1.688533e-05	9.011919e-06	2.244384e-06	8.274697e-06	
11.652335	1.708576e-05	9.002725e-06	2.246015e-06	8.378922e-06	
11.653336	1.730249e-05	8.991921e-06	2.262580e-06	8.480083e-06	
11.654337	1.753479e-05	8.979503e-06	2.294895e-06	8.577927e-06	
11.655338	1.778194e-05	8.965466e-06	2.343777e-06	8.672204e-06	
11.656339	1.804323e-05	8.949806e-06	2.410044e-06	8.762662e-06	
11.657340	1.831793e-05	8.932521e-06	2.494512e-06	8.849050e-06	
11.658341	1.860531e-05	8.913606e-06	2.597999e-06	8.931117e-06	
11.659342	1.890466e-05	8.893058e-06	2.721322e-06	9.008612e-06	
11.660343	1.921525e-05	8.870873e-06	2.865299e-06	9.081283e-06	
11.661344	1.953636e-05	8.847047e-06	3.030745e-06	9.148879e-06	
11.662344	1.986727e-05	8.821576e-06	3.218479e-06	9.211150e-06	
11.663345	2.020725e-05	8.794456e-06	3.429317e-06	9.267843e-06	
11.664346	2.055559e-05	8.765685e-06	3.664077e-06	9.318708e-06	
11.665347	2.091157e-05	8.735257e-06	3.923576e-06	9.363494e-06	
11.666348	2.127445e-05	8.703170e-06	4.208631e-06	9.401948e-06	
11.667349	2.164352e-05	8.669420e-06	4.520058e-06	9.433821e-06	
11.668350	2.201805e-05	8.634002e-06	4.858676e-06	9.458860e-06	
11.669351	2.239733e-05	8.596914e-06	5.225302e-06	9.476815e-06	
11.670352	2.278063e-05	8.558150e-06	5.620752e-06	9.487435e-06	
11.671353	2.316723e-05	8.517709e-06	6.045843e-06	9.490468e-06	
11.672353	2.355641e-05	8.475585e-06	6.501393e-06	9.485662e-06	
11.673354	2.394744e-05	8.431775e-06	6.988219e-06	9.472768e-06	
11.674355	2.433961e-05	8.386275e-06	7.507139e-06	9.451533e-06	
11.675356	2.473224e-05	8.339096e-06	8.058708e-06	9.421761e-06	
11.676357	2.512505e-05	8.290334e-06	8.641832e-06	9.383610e-06	
11.677358	2.551788e-05	8.240120e-06	9.254760e-06	9.337373e-06	
11.678359	2.591059e-05	8.188586e-06	9.895744e-06	9.283346e-06	
11.679360	2.630302e-05	8.135863e-06	1.056303e-05	9.221824e-06	
11.680361	2.669503e-05	8.082082e-06	1.125488e-05	9.153103e-06	
11.681362	2.708647e-05	8.027374e-06	1.196954e-05	9.077476e-06	
11.682362	2.747719e-05	7.971871e-06	1.270525e-05	8.995240e-06	
11.683363	2.786703e-05	7.915705e-06	1.346027e-05	8.906690e-06	
11.684364	2.825586e-05	7.859005e-06	1.423285e-05	8.812120e-06	
11.685365	2.864351e-05	7.801904e-06	1.502125e-05	8.711826e-06	
11.686366	2.902985e-05	7.744533e-06	1.582370e-05	8.606104e-06	
11.687367	2.941471e-05	7.687023e-06	1.663846e-05	8.495247e-06	
11.688368	2.979796e-05	7.629505e-06	1.746378e-05	8.379551e-06	
11.689369	3.017945e-05	7.572111e-06	1.829792e-05	8.259312e-06	
11.690370	3.055901e-05	7.514971e-06	1.913912e-05	8.134824e-06	
11.691371	3.093652e-05	7.458218e-06	1.998563e-05	8.006383e-06	
11.692372	3.131181e-05	7.401983e-06	2.083571e-05	7.874284e-06	
11.693372	3.168473e-05	7.346396e-06	2.168760e-05	7.738821e-06	
11.694373	3.205514e-05	7.291589e-06	2.253955e-05	7.600291e-06	
11.695374	3.242289e-05	7.237693e-06	2.338982e-05	7.458987e-06	
11.696375	3.278783e-05	7.184840e-06	2.423666e-05	7.315206e-06	
11.697376	3.314981e-05	7.133160e-06	2.507831e-05	7.169242e-06	
11.698377	3.350868e-05	7.082786e-06	2.591303e-05	7.021391e-06	
11.699378	3.386429e-05	7.033848e-06	2.673907e-05	6.871948e-06	
11.700379	3.421649e-05	6.986477e-06	2.755467e-05	6.721207e-06	
11.701380	3.456513e-05	6.940806e-06	2.835810e-05	6.569465e-06	
11.702381	3.491007e-05	6.896965e-06	2.914759e-05	6.417015e-06	
11.703381	3.525115e-05	6.855085e-06	2.992140e-05	6.264154e-06	
11.704382	3.558823e-05	6.815297e-06	3.067779e-05	6.111176e-06	
11.705383	3.592115e-05	6.777734e-06	3.141499e-05	5.958376e-06	
11.706384	3.624976e-05	6.742526e-06	3.213127e-05	5.806050e-06	
11.707385	3.657393e-05	6.709804e-06	3.282487e-05	5.654493e-06	
11.708386	3.689349e-05	6.679700e-06	3.349404e-05	5.504000e-06	
11.709387	3.720830e-05	6.652346e-06	3.413704e-05	5.354865e-06	
11.710388	3.751821e-05	6.627871e-06	3.475211e-05	5.207385e-06	
11.711389	3.782307e-05	6.606408e-06	3.533750e-05	5.061854e-06	
11.712390	3.812273e-05	6.588088e-06	3.589147e-05	4.918568e-06	
11.713390	3.841705e-05	6.573042e-06	3.641226e-05	4.777821e-06	
11.714391	3.870586e-05	6.561402e-06	3.689813e-05	4.639909e-06	
11.715392	3.898903e-05	6.553298e-06	3.734733e-05	4.505126e-06	
11.716393	3.926640e-05	6.548862e-06	3.775811e-05	4.373769e-06	
11.717394	3.953783e-05	6.548226e-06	3.812871e-05	4.246131e-06	
11.718395	3.980316e-05	6.551520e-06	3.845739e-05	4.122509e-06	
11.719396	4.006225e-05	6.558875e-06	3.874240e-05	4.003197e-06	
11.720397	4.031494e-05	6.570424e-06	3.898199e-05	3.888491e-06	
11.721398	4.056109e-05	6.586297e-06	3.917441e-05	3.778685e-06	
11.722399	4.080056e-05	6.606625e-06	3.931791e-05	3.674075e-06	
11.723399	4.103318e-05	6.631540e-06	3.941074e-05	3.574956e-06	
11.724400	4.125881e-05	6.661174e-06	3.945115e-05	3.481622e-06	
11.725401	4.147730e-05	6.695622e-06	3.943780e-05	3.394317e-06	
11.726402	4.168850e-05	6.734789e-06	3.937161e-05	3.312985e-06	
11.727403	4.189226e-05	6.778513e-06	3.925428e-05	3.237470e-06	
11.728404	4.208843e-05	6.826632e-06	3.908751e-05	3.167616e-06	
11.729405	4.227687e-05	6.878982e-06	3.887299e-05	3.103265e-06	
11.730406	4.245742e-05	6.935403e-06	3.861242e-05	3.044263e-06	
11.731407	4.262993e-05	6.995732e-06	3.830751e-05	2.990451e-06	
11.732408	4.279425e-05	7.059807e-06	3.795995e-05	2.941673e-06	
11.733408	4.295023e-05	7.127466e-06	3.757145e-05	2.897774e-06	
11.734409	4.309773e-05	7.198546e-06	3.714370e-05	2.858596e-06	
11.735410	4.323659e-05	7.272885e-06	3.667840e-05	2.823983e-06	
11.736411	4.336666e-05	7.350320e-06	3.617725e-05	2.793778e-06	
11.737412	4.348780e-05	7.430691e-06	3.564196e-05	2.767826e-06	
11.738413	4.359985e-05	7.513835e-06	3.507421e-05	2.745968e-06	
11.739414	4.370266e-05	7.599588e-06	3.447571e-05	2.728050e-06	
11.740415	4.379609e-05	7.687790e-06	3.384816e-05	2.713913e-06	
11.741416	4.387998e-05	7.778278e-06	3.319326e-05	2.703403e-06	
11.742417	4.395419e-05	7.870889e-06	3.251270e-05	2.696362e-06	
11.743417	4.401856e-05	7.965463e-06	3.180820e-05	2.692633e-06	
11.744418	4.407295e-05	8.061835e-06	3.108143e-05	2.692061e-06	
11.745419	4.411720e-05	8.159845e-06	3.033412e-05	2.694488e-06	
11.746420	4.415117e-05	8.259329e-06	2.956794e-05	2.699759e-06	
11.747421	4.417470e-05	8.360127e-06	2.878462e-05	2.707716e-06	
11.748422	4.418765e-05	8.462075e-06	2.798583e-05	2.718204e-06	
11.749423	4.418986e-05	8.565011e-06	2.717329e-05	2.731065e-06	
11.750424	4.418120e-05	8.668773e-06	2.634869e-05	2.746144e-06	
11.751425	4.416149e-05	8.773200e-06	2.551373e-05	2.763282e-06	
11.752426	4.413061e-05	8.878128e-06	2.467011e-05	2.782325e-06	
11.753427	4.408839e-05	8.983395e-06	2.381953e-05	2.803116e-06	
11.754427	4.403469e-05	9.088840e-06	2.296369e-05	2.825498e-06	
11.755428	4.396936e-05	9.194300e-06	2.210429e-05	2.849314e-06	
11.756429	4.389224e-05	9.299613e-06	2.124303e-05	2.874408e-06	
11.757430	4.380319e-05	9.404617e-06	2.038160e-05	2.900623e-06	
11.758431	4.370206e-05	9.509149e-06	1.952171e-05	2.927804e-06	
11.759432	4.358870e-05	9.613048e-06	1.866506e-05	2.955793e-06	
11.760433	4.346296e-05	9.716151e-06	1.781334e-05	2.984434e-06	
11.761434	4.332469e-05	9.818295e-06	1.696826e-05	3.013570e-06	
11.762435	4.317373e-05	9.919320e-06	1.613151e-05	3.043046e-06	
11.763436	4.300995e-05	1.001906e-05	1.530479e-05	3.072703e-06	
11.764436	4.283318e-05	1.011736e-05	1.448981e-05	3.102387e-06	
11.765437	4.264329e-05	1.021405e-05	1.368826e-05	3.131939e-06	
11.766438	4.244011e-05	1.030897e-05	1.290184e-05	3.161205e-06	
11.767439	4.222350e-05	1.040196e-05	1.213225e-05	3.190027e-06	
11.768440	4.199332e-05	1.049286e-05	1.138120e-05	3.218249e-06	
11.769441	4.174940e-05	1.058150e-05	1.065037e-05	3.245714e-06	
11.770442	4.149161e-05	1.066772e-05	9.941466e-06	3.272265e-06	
11.771443	4.121979e-05	1.075136e-05	9.256194e-06	3.297747e-06	
11.772444	4.093379e-05	1.083226e-05	8.596249e-06	3.322003e-06	
11.773445	4.063346e-05	1.091026e-05	7.963332e-06	3.344875e-06	
11.774445	4.031865e-05	1.098519e-05	7.359140e-06	3.366209e-06	
11.775446	3.998931e-05	1.105691e-05	6.785050e-06	3.385874e-06	
11.776447	3.964584e-05	1.112542e-05	6.240866e-06	3.403876e-06	
11.777448	3.928879e-05	1.119071e-05	5.725923e-06	3.420260e-06	
11.778449	3.891870e-05	1.125282e-05	5.239550e-06	3.435073e-06	
11.779450	3.853611e-05	1.131176e-05	4.781080e-06	3.448358e-06	
11.780451	3.814158e-05	1.136754e-05	4.349846e-06	3.460163e-06	
11.781452	3.773563e-05	1.142018e-05	3.945178e-06	3.470531e-06	
11.782453	3.731883e-05	1.146971e-05	3.566409e-06	3.479510e-06	
11.783454	3.689171e-05	1.151613e-05	3.212871e-06	3.487144e-06	
11.784454	3.645482e-05	1.155947e-05	2.883896e-06	3.493478e-06	
11.785455	3.600870e-05	1.159974e-05	2.578815e-06	3.498559e-06	
11.786456	3.555389e-05	1.163696e-05	2.296960e-06	3.502432e-06	
11.787457	3.509095e-05	1.167115e-05	2.037664e-06	3.505142e-06	
11.788458	3.462041e-05	1.170232e-05	1.800259e-06	3.506735e-06	
11.789459	3.414282e-05	1.173049e-05	1.584076e-06	3.507256e-06	
11.790460	3.365872e-05	1.175568e-05	1.388446e-06	3.506751e-06	
11.791461	3.316866e-05	1.177790e-05	1.212703e-06	3.505266e-06	
11.792462	3.267319e-05	1.179718e-05	1.056178e-06	3.502845e-06	
11.793463	3.217284e-05	1.181353e-05	9.182029e-07	3.499534e-06	
11.794463	3.166816e-05	1.182696e-05	7.981095e-07	3.495379e-06	
11.795464	3.115969e-05	1.183750e-05	6.952299e-07	3.490426e-06	
11.796465	3.064799e-05	1.184516e-05	6.088959e-07	3.484719e-06	
11.797466	3.013358e-05	1.184996e-05	5.384394e-07	3.478304e-06	
11.798467	2.961703e-05	1.185192e-05	4.831925e-07	3.471227e-06	
11.799468	2.909887e-05	1.185105e-05	4.424869e-07	3.463534e-06	
11.800469	2.857965e-05	1.184737e-05	4.156547e-07	3.455269e-06	
11.801470	2.805991e-05	1.184090e-05	4.020276e-07	3.446479e-06	
11.802471	2.754019e-05	1.183165e-05	4.009378e-07	3.437208e-06	
11.803472	2.702104e-05	1.181964e-05	4.117169e-07	3.427502e-06	
11.804472	2.650301e-05	1.180490e-05	4.336971e-07	3.417408e-06	
11.805473	2.598664e-05	1.178743e-05	4.662101e-07	3.406969e-06	
11.806474	2.547247e-05	1.176726e-05	5.085879e-07	3.396232e-06	
11.807475	2.496105e-05	1.174440e-05	5.601625e-07	3.385243e-06	
11.808476	2.445292e-05	1.171886e-05	6.202657e-07	3.374046e-06	
11.809477	2.394862e-05	1.169067e-05	6.882294e-07	3.362688e-06	
11.810478	2.344871e-05	1.165985e-05	7.633856e-07	3.351213e-06	
11.811479	2.295372e-05	1.162640e-05	8.450662e-07	3.339667e-06	
11.812480	2.246420e-05	1.159036e-05	9.326030e-07	3.328097e-06	
11.813481	2.198070e-05	1.155172e-05	1.025328e-06	3.316546e-06	
11.814482	2.150375e-05	1.151052e-05	1.122573e-06	3.305061e-06	
11.815482	2.103391e-05	1.146677e-05	1.223671e-06	3.293687e-06	
11.816483	2.057171e-05	1.142049e-05	1.327952e-06	3.282470e-06	
11.817484	2.011770e-05	1.137169e-05	1.434749e-06	3.271456e-06	
11.818485	1.967243e-05	1.132039e-05	1.543394e-06	3.260689e-06	
11.819486	1.923644e-05	1.126660e-05	1.653218e-06	3.250215e-06	
11.820487	1.881027e-05	1.121036e-05	1.763554e-06	3.240080e-06	
11.821488	1.839447e-05	1.115166e-05	1.873734e-06	3.230329e-06	
11.822489	1.798958e-05	1.109054e-05	1.983089e-06	3.221007e-06	
11.823490	1.759616e-05	1.102700e-05	2.090951e-06	3.212161e-06	
11.824491	1.721473e-05	1.096107e-05	2.196653e-06	3.203836e-06	
11.825491	1.684574e-05	1.089276e-05	2.299638e-06	3.196074e-06	
11.826492	1.648918e-05	1.082210e-05	2.399820e-06	3.188910e-06	
11.827493	1.614490e-05	1.074912e-05	2.497241e-06	3.182374e-06	
11.828494	1.581279e-05	1.067383e-05	2.591939e-06	3.176497e-06	
11.829495	1.549269e-05	1.059628e-05	2.683954e-06	3.171310e-06	
11.830496	1.518448e-05	1.051648e-05	2.773327e-06	3.166843e-06	
11.831497	1.488803e-05	1.043446e-05	2.860096e-06	3.163128e-06	
11.832498	1.460320e-05	1.035025e-05	2.944303e-06	3.160195e-06	
11.833499	1.432985e-05	1.026388e-05	3.025985e-06	3.158075e-06	
11.834500	1.406786e-05	1.017538e-05	3.105185e-06	3.156800e-06	
11.835500	1.381709e-05	1.008476e-05	3.181940e-06	3.156399e-06	
11.836501	1.357739e-05	9.992061e-06	3.256291e-06	3.156904e-06	
11.837502	1.334865e-05	9.897305e-06	3.328277e-06	3.158345e-06	
11.838503	1.313073e-05	9.800520e-06	3.397939e-06	3.160754e-06	
11.839504	1.292349e-05	9.701733e-06	3.465317e-06	3.164161e-06	
11.840505	1.272679e-05	9.600970e-06	3.530449e-06	3.168598e-06	
11.841506	1.254051e-05	9.498259e-06	3.593376e-06	3.174094e-06	
11.842507	1.236451e-05	9.393626e-06	3.654137e-06	3.180680e-06	
11.843508	1.219866e-05	9.287098e-06	3.712773e-06	3.188389e-06	
11.844509	1.204282e-05	9.178702e-06	3.769323e-06	3.197249e-06	
11.845509	1.189686e-05	9.068466e-06	3.823827e-06	3.207293e-06	
11.846510	1.176064e-05	8.956415e-06	3.876324e-06	3.218551e-06	
11.847511	1.163403e-05	8.842577e-06	3.926855e-06	3.231055e-06	
11.848512	1.151690e-05	8.726978e-06	3.975459e-06	3.244833e-06	
11.849513	1.140911e-05	8.609646e-06	4.022176e-06	3.259919e-06	
11.850514	1.131053e-05	8.490607e-06	4.067046e-06	3.276342e-06	
11.851515	1.122102e-05	8.369889e-06	4.110108e-06	3.294133e-06	
11.852516	1.114045e-05	8.247517e-06	4.151403e-06	3.313323e-06	
11.853517	1.106869e-05	8.123519e-06	4.190970e-06	3.333944e-06	
11.854518	1.100560e-05	7.997923e-06	4.228849e-06	3.356025e-06	
11.855518	1.095105e-05	7.870754e-06	4.265079e-06	3.379598e-06	
11.856519	1.090490e-05	7.742039e-06	4.299701e-06	3.404693e-06	
11.857520	1.086703e-05	7.611806e-06	4.332755e-06	3.431342e-06	
11.858521	1.083728e-05	7.480082e-06	4.364279e-06	3.459575e-06	
11.859522	1.081555e-05	7.346892e-06	4.394314e-06	3.489422e-06	
11.860523	1.080167e-05	7.212265e-06	4.422899e-06	3.520916e-06	
11.861524	1.079554e-05	7.076227e-06	4.450075e-06	3.554087e-06	
11.862525	1.079700e-05	6.938804e-06	4.475882e-06	3.588965e-06	
11.863526	1.080593e-05	6.800024e-06	4.500358e-06	3.625581e-06	
11.864527	1.082219e-05	6.659914e-06	4.523543e-06	3.663967e-06	
11.865528	1.084565e-05	6.518500e-06	4.545479e-06	3.704152e-06	
11.866528	1.087617e-05	6.375810e-06	4.566203e-06	3.746169e-06	
11.867529	1.091363e-05	6.231870e-06	4.585757e-06	3.790047e-06	
11.868530	1.095788e-05	6.086707e-06	4.604179e-06	3.835818e-06	
11.869531	1.100879e-05	5.940348e-06	4.621510e-06	3.883513e-06	
11.870532	1.106623e-05	5.792819e-06	4.637789e-06	3.933161e-06	
11.871533	1.113006e-05	5.644149e-06	4.653057e-06	3.984795e-06	
11.872534	1.120016e-05	5.494363e-06	4.667353e-06	4.038445e-06	
11.873535	1.127637e-05	5.343489e-06	4.680716e-06	4.094141e-06	
11.874536	1.135859e-05	5.191552e-06	4.693187e-06	4.151915e-06	
11.875537	1.144663e-05	5.038644e-06	4.704799e-06	4.211771e-06	
11.876537	1.154026e-05	4.885080e-06	4.715569e-06	4.273614e-06	
11.877538	1.163921e-05	4.731233e-06	4.725507e-06	4.337325e-06	
11.878539	1.174322e-05	4.577473e-06	4.734623e-06	4.402788e-06	
11.879540	1.185201e-05	4.424172e-06	4.742929e-06	4.469883e-06	
11.880541	1.196531e-05	4.271699e-06	4.750434e-06	4.538495e-06	
11.881542	1.208287e-05	4.120426e-06	4.757149e-06	4.608504e-06	
11.882543	1.220440e-05	3.970725e-06	4.763085e-06	4.679793e-06	
11.883544	1.232966e-05	3.822965e-06	4.768253e-06	4.752245e-06	
11.884545	1.245836e-05	3.677517e-06	4.772664e-06	4.825741e-06	
11.885546	1.259024e-05	3.534754e-06	4.776327e-06	4.900164e-06	
11.886546	1.272503e-05	3.395045e-06	4.779254e-06	4.975395e-06	
11.887547	1.286247e-05	3.258762e-06	4.781455e-06	5.051318e-06	
11.888548	1.300228e-05	3.126275e-06	4.782941e-06	5.127814e-06	
11.889549	1.314421e-05	2.997955e-06	4.783722e-06	5.204765e-06	
11.890550	1.328798e-05	2.874174e-06	4.783810e-06	5.282055e-06	
11.891551	1.343332e-05	2.755302e-06	4.783214e-06	5.359564e-06	
11.892552	1.357997e-05	2.641710e-06	4.781946e-06	5.437175e-06	
11.893553	1.372766e-05	2.533769e-06	4.780015e-06	5.514771e-06	
11.894554	1.387613e-05	2.431850e-06	4.777434e-06	5.592234e-06	
11.895555	1.402510e-05	2.336324e-06	4.774212e-06	5.669445e-06	
11.896555	1.417431e-05	2.247561e-06	4.770359e-06	5.746288e-06	
11.897556	1.432349e-05	2.165934e-06	4.765888e-06	5.822643e-06	
11.898557	1.447238e-05	2.091812e-06	4.760808e-06	5.898395e-06	
11.899558	1.462070e-05	2.025566e-06	4.755129e-06	5.973424e-06	
11.900559	1.476818e-05	1.967569e-06	4.748863e-06	6.047613e-06	
11.901560	1.491457e-05	1.918189e-06	4.742021e-06	6.120844e-06	
11.902561	1.505960e-05	1.877799e-06	4.734612e-06	6.192999e-06	
11.903562	1.520299e-05	1.846769e-06	4.726648e-06	6.263961e-06	
11.904563	1.534447e-05	1.825471e-06	4.718138e-06	6.333612e-06	
11.905564	1.548379e-05	1.814274e-06	4.709095e-06	6.401834e-06	
11.906564	1.562068e-05	1.813551e-06	4.699528e-06	6.468510e-06	
11.907565	1.575486e-05	1.823671e-06	4.689448e-06	6.533520e-06	
11.908566	1.588607e-05	1.845006e-06	4.678866e-06	6.596749e-06	
11.909567	1.601404e-05	1.877927e-06	4.667792e-06	6.658077e-06	
11.910568	1.613850e-05	1.922805e-06	4.656237e-06	6.717388e-06	
11.911569	1.625919e-05	1.980010e-06	4.644211e-06	6.774562e-06	
11.912570	1.637584e-05	2.049914e-06	4.631726e-06	6.829484e-06	
11.913571	1.648819e-05	2.132888e-06	4.618792e-06	6.882034e-06	
11.914572	1.659595e-05	2.229302e-06	4.605419e-06	6.932095e-06	
11.915573	1.669888e-05	2.339527e-06	4.591619e-06	6.979550e-06	
11.916573	1.679669e-05	2.463934e-06	4.577401e-06	7.024280e-06	
11.917574	1.688913e-05	2.602895e-06	4.562777e-06	7.066167e-06	
11.918575	1.697592e-05	2.756779e-06	4.547756e-06	7.105095e-06	
11.919576	1.705680e-05	2.925959e-06	4.532351e-06	7.140944e-06	
11.920577	1.713149e-05	3.110805e-06	4.516571e-06	7.173598e-06	
11.921578	1.719974e-05	3.311687e-06	4.500427e-06	7.202938e-06	
11.922579	1.726128e-05	3.528977e-06	4.483930e-06	7.228848e-06	
11.923580	1.731583e-05	3.763046e-06	4.467090e-06	7.251208e-06	
11.924581	1.736313e-05	4.014264e-06	4.449918e-06	7.269901e-06	
11.925582	1.740302e-05	4.282760e-06	4.432437e-06	7.284857e-06	
11.926583	1.743561e-05	4.567873e-06	4.414711e-06	7.296156e-06	
11.927583	1.746112e-05	4.868786e-06	4.396813e-06	7.303910e-06	
11.928584	1.747973e-05	5.184682e-06	4.378816e-06	7.308229e-06	
11.929585	1.749165e-05	5.514744e-06	4.360790e-06	7.309226e-06	
11.930586	1.749708e-05	5.858155e-06	4.342809e-06	7.307011e-06	
11.931587	1.749621e-05	6.214096e-06	4.324945e-06	7.301697e-06	
11.932588	1.748924e-05	6.581752e-06	4.307270e-06	7.293393e-06	
11.933589	1.747636e-05	6.960303e-06	4.289856e-06	7.282213e-06	
11.934590	1.745778e-05	7.348934e-06	4.272776e-06	7.268266e-06	
11.935591	1.743369e-05	7.746826e-06	4.256103e-06	7.251665e-06	
11.936592	1.740429e-05	8.153163e-06	4.239908e-06	7.232520e-06	
11.937592	1.736978e-05	8.567126e-06	4.224263e-06	7.210943e-06	
11.938593	1.733036e-05	8.987900e-06	4.209242e-06	7.187046e-06	
11.939594	1.728622e-05	9.414665e-06	4.194915e-06	7.160939e-06	
11.940595	1.723756e-05	9.846606e-06	4.181357e-06	7.132734e-06	
11.941596	1.718457e-05	1.028290e-05	4.168638e-06	7.102543e-06	
11.942597	1.712747e-05	1.072274e-05	4.156832e-06	7.070477e-06	
11.943598	1.706643e-05	1.116530e-05	4.146010e-06	7.036646e-06	
11.944599	1.700167e-05	1.160977e-05	4.136246e-06	7.001163e-06	
11.945600	1.693337e-05	1.205533e-05	4.127610e-06	6.964139e-06	
11.946601	1.686175e-05	1.250115e-05	4.120176e-06	6.925684e-06	
11.947601	1.678698e-05	1.294643e-05	4.114015e-06	6.885912e-06	
11.948602	1.670928e-05	1.339035e-05	4.109201e-06	6.844932e-06	
11.949603	1.662884e-05	1.383208e-05	4.105805e-06	6.802856e-06	
11.950604	1.654585e-05	1.427082e-05	4.103900e-06	6.759795e-06	
11.951605	1.646052e-05	1.470574e-05	4.103558e-06	6.715862e-06	
11.952606	1.637304e-05	1.513603e-05	4.104852e-06	6.671166e-06	
11.953607	1.628361e-05	1.556087e-05	4.107852e-06	6.625820e-06	
11.954608	1.619243e-05	1.597944e-05	4.112633e-06	6.579935e-06	
11.955609	1.609969e-05	1.639092e-05	4.119266e-06	6.533622e-06	
11.956610	1.600560e-05	1.679450e-05	4.127824e-06	6.486993e-06	
11.957610	1.591034e-05	1.718937e-05	4.138379e-06	6.440159e-06	
11.958611	1.581413e-05	1.757469e-05	4.151002e-06	6.393230e-06	
11.959612	1.571715e-05	1.794966e-05	4.165768e-06	6.346320e-06	
11.960613	1.561960e-05	1.831346e-05	4.182747e-06	6.299538e-06	
11.961614	1.552168e-05	1.866527e-05	4.202012e-06	6.252996e-06	
11.962615	1.542359e-05	1.900427e-05	4.223636e-06	6.206806e-06	
11.963616	1.532553e-05	1.932965e-05	4.247690e-06	6.161079e-06	
11.964617	1.522769e-05	1.964059e-05	4.274247e-06	6.115926e-06	
11.965618	1.513028e-05	1.993627e-05	4.303380e-06	6.071459e-06	
11.966619	1.503348e-05	2.021587e-05	4.335160e-06	6.027789e-06	
11.967619	1.493750e-05	2.047858e-05	4.369661e-06	5.985027e-06	
11.968620	1.484253e-05	2.072358e-05	4.406953e-06	5.943284e-06	
11.969621	1.474877e-05	2.095006e-05	4.447110e-06	5.902673e-06	
11.970622	1.465643e-05	2.115718e-05	4.490204e-06	5.863304e-06	
11.971623	1.456569e-05	2.134415e-05	4.536307e-06	5.825289e-06	
11.972624	1.447675e-05	2.151013e-05	4.585492e-06	5.788739e-06	
11.973625	1.438982e-05	2.165432e-05	4.637831e-06	5.753765e-06	
11.974626	1.430509e-05	2.177589e-05	4.693395e-06	5.720478e-06	
11.975627	1.422270e-05	2.187448e-05	4.752191e-06	5.688959e-06	
11.976628	1.414267e-05	2.195100e-05	4.814037e-06	5.659197e-06	
11.977628	1.406498e-05	2.200657e-05	4.878715e-06	5.631166e-06	
11.978629	1.398960e-05	2.204233e-05	4.946012e-06	5.604840e-06	
11.979630	1.391652e-05	2.205940e-05	5.015710e-06	5.580192e-06	
11.980631	1.384572e-05	2.205891e-05	5.087595e-06	5.557198e-06	
11.981632	1.377719e-05	2.204200e-05	5.161450e-06	5.535830e-06	
11.982633	1.371089e-05	2.200979e-05	5.237061e-06	5.516062e-06	
11.983634	1.364683e-05	2.196341e-05	5.314211e-06	5.497870e-06	
11.984635	1.358497e-05	2.190399e-05	5.392684e-06	5.481226e-06	
11.985636	1.352530e-05	2.183266e-05	5.472266e-06	5.466105e-06	
11.986637	1.346780e-05	2.175055e-05	5.552740e-06	5.452480e-06	
11.987638	1.341245e-05	2.165879e-05	5.633891e-06	5.440326e-06	
11.988638	1.335924e-05	2.155852e-05	5.715502e-06	5.429617e-06	
11.989639	1.330814e-05	2.145084e-05	5.797359e-06	5.420326e-06	
11.990640	1.325914e-05	2.133691e-05	5.879246e-06	5.412428e-06	
11.991641	1.321222e-05	2.121785e-05	5.960947e-06	5.405895e-06	
11.992642	1.316736e-05	2.109478e-05	6.042246e-06	5.400704e-06	
11.993643	1.312454e-05	2.096884e-05	6.122927e-06	5.396827e-06	
11.994644	1.308374e-05	2.084115e-05	6.202776e-06	5.394238e-06	
11.995645	1.304495e-05	2.071285e-05	6.281576e-06	5.392911e-06	
11.996646	1.300815e-05	2.058506e-05	6.359111e-06	5.392821e-06	
11.997647	1.297331e-05	2.045892e-05	6.435167e-06	5.393940e-06	
11.998647	1.294043e-05	2.033555e-05	6.509527e-06	5.396244e-06	
11.999648	1.290948e-05	2.021609e-05	6.581975e-06	5.399707e-06	
12.000649	1.288044e-05	2.010166e-05	6.652297e-06	5.404301e-06	
12.001650	1.285330e-05	1.999339e-05	6.720275e-06	5.410002e-06	
12.002651	1.282803e-05	1.989241e-05	6.785696e-06	5.416782e-06	
12.003652	1.280463e-05	1.979985e-05	6.848342e-06	5.424617e-06	
12.004653	1.278306e-05	1.971685e-05	6.907999e-06	5.433479e-06	
12.005654	1.276331e-05	1.964452e-05	6.964450e-06	5.443344e-06	
